cid,city,prov,region,year,resilience_index,resilience_std
320400,常州市,江苏省,东部,2022,-0.486755131452537,-0.30178319287294114
320400,常州市,江苏省,东部,2023,-0.3649109338766145,-0.2263277881353994
320500,苏州市,江苏省,东部,2016,0.23203850790909264,0.1433497396740256
320500,苏州市,江苏省,东部,2017,-0.5197003535138441,-0.32218543700323815
320500,苏州市,江苏省,东部,2018,-0.11006511861957222,-0.06850743625605112
320500,苏州市,江苏省,东部,2019,0.5849297716860367,0.3618874596999628
320500,苏州市,江苏省,东部,2020,1.616763141113589,1.0008789427645837
320500,苏州市,江苏省,东部,2021,-0.6521024837583467,-0.4041791348934187
320500,苏州市,江苏省,东部,2022,0.6811345711927478,0.42146495480349183
320500,苏州市,江苏省,东部,2023,0.7192253131647421,0.44505370510454073
320600,南通市,江苏省,东部,2016,-0.2947611854162502,-0.1828856073207135
320600,南通市,江苏省,东部,2017,-1.1752760232058188,-0.7281688853481597
320600,南通市,江苏省,东部,2018,-0.07954895497341362,-0.04960945403967866
320600,南通市,江苏省,东部,2019,-0.14176676512750908,-0.08813956167271146
320600,南通市,江苏省,东部,2020,0.30266797941974943,0.18708900231650383
320600,南通市,江苏省,东部,2021,-0.47435173891336335,-0.2941020474201281
320600,南通市,江苏省,东部,2022,0.8159015512286101,0.5049231516333067
320600,南通市,江苏省,东部,2023,0.39245670933814514,0.24269316805973312
320700,连云港市,江苏省,东部,2016,-0.24100714773565654,-0.1495969259541765
320700,连云港市,江苏省,东部,2017,-1.4158872885771403,-0.8771740967099259
320700,连云港市,江苏省,东部,2018,-0.08312044561559373,-0.05182119885218089
320700,连云港市,江苏省,东部,2019,-1.0821730856056682,-0.6705123044141679
320700,连云港市,江苏省,东部,2020,0.013053984686424852,0.007737489277546992
320700,连云港市,江苏省,东部,2021,-1.5004598610904967,-0.9295480120513934
320700,连云港市,江苏省,东部,2022,-0.03176439349262415,-0.02001753666920047
320700,连云港市,江苏省,东部,2023,-0.923186311347119,-0.5720553270753832
320800,淮安市,江苏省,东部,2016,-0.5421109100834964,-0.33606379682667586
320800,淮安市,江苏省,东部,2017,-0.18192741729596545,-0.11301016137448448
320800,淮安市,江苏省,东部,2018,-0.1324343078148409,-0.08236017818352706
320800,淮安市,江苏省,东部,2019,-0.47296603354185657,-0.29324391086759444
320800,淮安市,江苏省,东部,2020,-0.4950951330268827,-0.3069479705712133
320800,淮安市,江苏省,东部,2021,-4.4952793063452985,-2.7841731632963147
320800,淮安市,江苏省,东部,2022,3.070947201254382,1.901422825885762
320800,淮安市,江苏省,东部,2023,-2.0518828707402603,-1.2710320318282893
320900,盐城市,江苏省,东部,2016,-0.26524464726410363,-0.16460667096567264
320900,盐城市,江苏省,东部,2017,-0.7320263873119434,-0.45367423282028635
320900,盐城市,江苏省,东部,2018,-0.8135857172094698,-0.5041821139502504
320900,盐城市,江苏省,东部,2019,0.4610192923674915,0.28515245258255195
320900,盐城市,江苏省,东部,2020,-0.6695118950135736,-0.4149603965262258
320900,盐城市,江苏省,东部,2021,-1.3157873994136835,-0.8151844591130654
320900,盐城市,江苏省,东部,2022,-0.4208409984863002,-0.2609640346377494
320900,盐城市,江苏省,东部,2023,-0.22269247184112384,-0.13825505404109042
321000,扬州市,江苏省,东部,2016,-0.6574082180539493,-0.40746485827351725
321000,扬州市,江苏省,东部,2017,-0.8711218359442052,-0.539812954093061
321000,扬州市,江苏省,东部,2018,-0.43178206163221405,-0.2677395919835928
321000,扬州市,江苏省,东部,2019,0.18042930580571315,0.11138930733201294
321000,扬州市,江苏省,东部,2020,0.4151630042082861,0.25675467204271
321000,扬州市,江苏省,东部,2021,-0.499278921528962,-0.30953889784589095
321000,扬州市,江苏省,东部,2022,0.26841798485917284,0.16587874156349114
321000,扬州市,江苏省,东部,2023,0.3196861783733669,0.19762799486187363
321100,镇江市,江苏省,东部,2016,-0.46811511135474415,-0.2902398425224374
321100,镇江市,江苏省,东部,2017,0.9935860631142202,0.6149592225062512
321100,镇江市,江苏省,东部,2018,0.15118476835416594,0.09327881496824077
321100,镇江市,江苏省,东部,2019,0.3385713606505459,0.209323168703688
321100,镇江市,江苏省,东部,2020,0.3933267080281791,0.24323193892107625
321100,镇江市,江苏省,东部,2021,-1.1584769792900007,-0.7177656106490756
321100,镇江市,江苏省,东部,2022,0.06028893323835581,0.036989043571070586
321100,镇江市,江苏省,东部,2023,-0.06016539160040042,-0.037605643856964445
321200,泰州市,江苏省,东部,2016,-0.9513089936188521,-0.5894710794487915
321200,泰州市,江苏省,东部,2017,-1.3597755705198216,-0.8424253562629661
321200,泰州市,江苏省,东部,2018,-1.2107229706144844,-0.7501203924091718
321200,泰州市,江苏省,东部,2019,0.7011762233730228,0.4338763047648175
321200,泰州市,江苏省,东部,2020,-0.19205394870572307,-0.11928129731129895
321200,泰州市,江苏省,东部,2021,-0.37771024369810297,-0.2342541163656774
321200,泰州市,江苏省,东部,2022,-0.44224892777349506,-0.2742214896589574
321200,泰州市,江苏省,东部,2023,-0.23666070699894537,-0.14690527176398066
321300,宿迁市,江苏省,东部,2016,-0.3891845514870871,-0.2413599002727152
321300,宿迁市,江苏省,东部,2017,-0.6819254541471123,-0.4226478379250739
321300,宿迁市,江苏省,东部,2018,0.21892473241655463,0.13522866983965665
321300,宿迁市,江苏省,东部,2019,-1.1747594612215118,-0.7278489899869248
321300,宿迁市,江苏省,东部,2020,-0.1009204966203095,-0.06284437500361648
321300,宿迁市,江苏省,东部,2021,-1.0442795716520064,-0.6470456930433671
321300,宿迁市,江苏省,东部,2022,-1.1825462757772078,-0.7326711912538347
321300,宿迁市,江苏省,东部,2023,-0.5145295528104107,-0.3189832749991623
330100,杭州市,浙江省,东部,2016,-0.7041581269314225,-0.4364160382720141
330100,杭州市,浙江省,东部,2017,-0.6755415545794579,-0.4186944307438987
330100,杭州市,浙江省,东部,2018,-0.13689452539219907,-0.08512229184353415
330100,杭州市,浙江省,东部,2019,-0.8866310463749096,-0.5494174635690194
330100,杭州市,浙江省,东部,2020,1.1070500093023457,0.6852249237302174
330100,杭州市,浙江省,东部,2021,-0.8880098696830309,-0.5502713382125864
330100,杭州市,浙江省,东部,2022,0.3817477025918198,0.23606131808692224
330100,杭州市,浙江省,东部,2023,-0.13672938999711767,-0.08502002716191404
330200,宁波市,浙江省,东部,2016,-0.24716594053426047,-0.15341092951412238
330200,宁波市,浙江省,东部,2017,-1.2787967983269313,-0.7922770016221442
330200,宁波市,浙江省,东部,2018,-0.5024549632508445,-0.31150574992712055
330200,宁波市,浙江省,东部,2019,-0.8056644065155987,-0.4992766222128583
330200,宁波市,浙江省,东部,2020,0.9754083410950005,0.6037021630856574
330200,宁波市,浙江省,东部,2021,-1.640290001978255,-1.0161417119164926
330200,宁波市,浙江省,东部,2022,-0.1748981928246781,-0.10865711881665956
330200,宁波市,浙江省,东部,2023,0.07624877408100053,0.046872618450195386
330300,温州市,浙江省,东部,2016,-0.7708684380203046,-0.47772825193112073
330300,温州市,浙江省,东部,2017,0.1826251337456382,0.11274913479394691
330300,温州市,浙江省,东部,2018,-0.582231366590408,-0.3609095042482181
330300,温州市,浙江省,东部,2019,-0.14927363788726752,-0.09278840120442448
330300,温州市,浙江省,东部,2020,2.5333128608547506,1.5684778226542584
330300,温州市,浙江省,东部,2021,-2.4633276466291205,-1.525830641113694
330300,温州市,浙江省,东部,2022,0.42941964674420025,0.2655834940477591
330300,温州市,浙江省,东部,2023,-0.2621449262995582,-0.1626870826339634
330400,嘉兴市,浙江省,东部,2016,-0.5854205078605299,-0.36288446858866036
330400,嘉兴市,浙江省,东部,2017,-1.384040105109562,-0.8574518434873257
330400,嘉兴市,浙江省,东部,2018,-0.9525763527057367,-0.5902559267763722
330400,嘉兴市,浙江省,东部,2019,-0.5960333404399653,-0.3694567600364667
330400,嘉兴市,浙江省,东部,2020,1.111955067417667,0.6882625172530613
330400,嘉兴市,浙江省,东部,2021,-1.500035716065549,-0.9292853484600074
330400,嘉兴市,浙江省,东部,2022,0.09897419149990007,0.0609459646028028
330400,嘉兴市,浙江省,东部,2023,0.02065371747312547,0.012443834961019886
330500,湖州市,浙江省,东部,2016,-0.4510061267859676,-0.27964462846244104
330500,湖州市,浙江省,东部,2017,-0.5766877891707815,-0.3574764899051988
330500,湖州市,浙江省,东部,2018,-1.0543786886370767,-0.653299851835996
330500,湖州市,浙江省,东部,2019,-1.421170086107888,-0.8804456158610998
330500,湖州市,浙江省,东部,2020,0.8809793710607629,0.545224399723616
330500,湖州市,浙江省,东部,2021,-1.3410269883021086,-0.8308147758033501
330500,湖州市,浙江省,东部,2022,0.09704442988260195,0.05975090610369396
330500,湖州市,浙江省,东部,2023,0.1438970102563542,0.08876566827894493
330600,绍兴市,浙江省,东部,2016,-0.12301573327541207,-0.076527464208941
330600,绍兴市,浙江省,东部,2017,0.5598150924107838,0.34633449675819494
330600,绍兴市,浙江省,东部,2018,0.01370034818897539,0.008137767835433475
330600,绍兴市,浙江省,东部,2019,0.4118551945878747,0.2547062190292019
330600,绍兴市,浙江省,东部,2020,0.7833496562654136,0.4847644862369391
330600,绍兴市,浙江省,东部,2021,-0.7348151829101804,-0.45540127197998154
330600,绍兴市,浙江省,东部,2022,0.21640088036480667,0.1336657043324674
330600,绍兴市,浙江省,东部,2023,0.2731522425651456,0.16881056218722998
330700,金华市,浙江省,东部,2016,-0.3610476780503921,-0.22393535962610878
330700,金华市,浙江省,东部,2017,0.5761979967577626,0.35648006546701627
330700,金华市,浙江省,东部,2018,-0.6669388806076261,-0.4133669858652436
330700,金华市,浙江省,东部,2019,-0.3958097337030586,-0.24546272843779543
330700,金华市,浙江省,东部,2020,1.770435088522548,1.0960445659065805
330700,金华市,浙江省,东部,2021,-1.1770959693484655,-0.7292959375634148
330700,金华市,浙江省,东部,2022,0.2784796358326205,0.17210969848744562
330700,金华市,浙江省,东部,2023,-0.3796491619338211,-0.2354548453551555
330800,衢州市,浙江省,东部,2016,-0.5899555212011774,-0.3656929016032525
330800,衢州市,浙江省,东部,2017,-0.18679333294344375,-0.11602351483655994
330800,衢州市,浙江省,东部,2018,-0.9644324863666215,-0.5975981669634522
330800,衢州市,浙江省,东部,2019,-0.2703501435204992,-0.16776839137646435
330800,衢州市,浙江省,东部,2020,0.34586403541482,0.21383936017529814
330800,衢州市,浙江省,东部,2021,-1.3078910244140698,-0.8102944094971697
330800,衢州市,浙江省,东部,2022,-0.2646459993761589,-0.16423594162788865
330800,衢州市,浙江省,东部,2023,-0.2376843957780558,-0.14753921948319748
330900,舟山市,浙江省,东部,2016,-1.212991330830887,-0.7515251374985926
330900,舟山市,浙江省,东部,2017,2.1942069125159804,1.3584770422324737
330900,舟山市,浙江省,东部,2018,-0.7441337181299358,-0.4611720338263103
330900,舟山市,浙江省,东部,2019,-0.3716307755471211,-0.23048923679777272
330900,舟山市,浙江省,东部,2020,-1.0973056086222908,-0.6798835397428583
330900,舟山市,浙江省,东部,2021,-1.4724689576790002,-0.9122138673986055
330900,舟山市,浙江省,东部,2022,-1.2821552485168735,-0.7943568152153607
330900,舟山市,浙江省,东部,2023,-0.9054606474397204,-0.5610782172007748
331000,台州市,浙江省,东部,2016,-0.5470134171071328,-0.3390998105151129
331000,台州市,浙江省,东部,2017,-0.883789649744885,-0.5476578497588929
331000,台州市,浙江省,东部,2018,-0.6074736613263299,-0.3765414966097459
331000,台州市,浙江省,东部,2019,0.4111008942531087,0.2542390975889875
331000,台州市,浙江省,东部,2020,1.3819850469929236,0.855486084771942
331000,台州市,浙江省,东部,2021,-0.49792110765763953,-0.30869803387979977
331000,台州市,浙江省,东部,2022,0.576134408534524,0.3564406866930043
331000,台州市,浙江省,东部,2023,0.5350879217485627,0.3310215092918073
331100,丽水市,浙江省,东部,2016,-0.58606142737301,-0.3632813758044368
331100,丽水市,浙江省,东部,2017,0.08853748136103455,0.05448274186980561
331100,丽水市,浙江省,东部,2018,-0.9506907065410594,-0.5890881879970277
331100,丽水市,浙江省,东部,2019,-0.2086534507178593,-0.12956100014234198
331100,丽水市,浙江省,东部,2020,0.9340925612931291,0.5781162185021673
331100,丽水市,浙江省,东部,2021,-0.8131687207709921,-0.5039238773196563
331100,丽水市,浙江省,东部,2022,-0.20373745664027543,-0.126516634221016
331100,丽水市,浙江省,东部,2023,-0.35757632658693944,-0.22178562878235752
340100,合肥市,安徽省,中部,2016,-0.7972628431722515,-0.4940737206786647
340100,合肥市,安徽省,中部,2017,-1.209767457263449,-0.7495286642180153
340100,合肥市,安徽省,中部,2018,-1.4083474825548985,-0.8725048623403835
340100,合肥市,安徽省,中部,2019,-1.986856994079789,-1.2307629509902624
340100,合肥市,安徽省,中部,2020,0.4200454611181058,0.25977826914108226
340100,合肥市,安徽省,中部,2021,-1.2605102162296706,-0.780952527573593
340100,合肥市,安徽省,中部,2022,-0.2359211977766602,-0.14644731013113474
340100,合肥市,安徽省,中部,2023,-0.11429308193093979,-0.0711257200087586
340200,芜湖市,安徽省,中部,2016,-0.6769603265153351,-0.41957304468515905
340200,芜湖市,安徽省,中部,2017,-0.9321163438755216,-0.5775854978357114
340200,芜湖市,安徽省,中部,2018,-1.2709059621388534,-0.7873903820691857
340200,芜湖市,安徽省,中部,2019,-0.6195248409721501,-0.384004524442266
340200,芜湖市,安徽省,中部,2020,-0.4567762492862739,-0.283217937141129
340200,芜湖市,安徽省,中部,2021,-1.7697608121614712,-1.096320108413254
340200,芜湖市,安徽省,中部,2022,-0.5244211023806603,-0.325108891902992
340200,芜湖市,安徽省,中部,2023,-0.28591281672002916,-0.1774060091574581
340300,蚌埠市,安徽省,中部,2016,-1.6249782386744471,-1.0066594770598485
340300,蚌埠市,安徽省,中部,2017,-1.403382459768744,-0.8694301340290336
340300,蚌埠市,安徽省,中部,2018,-1.3043490438180758,-0.8081009396006922
340300,蚌埠市,安徽省,中部,2019,-2.3811869920778177,-1.4749627585400231
340300,蚌埠市,安徽省,中部,2020,0.07808726062985297,0.0480111523271307
340300,蚌埠市,安徽省,中部,2021,0.9363147879167708,0.5794923940824689
340300,蚌埠市,安徽省,中部,2022,-0.018828813852173498,-0.012006819567331784
340300,蚌埠市,安徽省,中部,2023,-0.5505365286527523,-0.34128159522787754
340400,淮南市,安徽省,中部,2016,-0.04894605377784595,-0.03065775718586911
340400,淮南市,安徽省,中部,2017,-0.5348336485334234,-0.3315571504162093
340400,淮南市,安徽省,中部,2018,0.10716443216140477,0.06601799869475558
340400,淮南市,安徽省,中部,2019,-0.9847521320149892,-0.6101816721038233
340400,淮南市,安徽省,中部,2020,-0.04307836489013128,-0.027024027810938434
340400,淮南市,安徽省,中部,2021,-0.29062331767448396,-0.18032311775274834
340400,淮南市,安徽省,中部,2022,0.09118734111612185,0.0561237411483576
340400,淮南市,安徽省,中部,2023,0.416719462303777,0.25771855196386184
340500,马鞍山市,安徽省,中部,2016,0.12427953377062612,0.07661700090200674
340500,马鞍山市,安徽省,中部,2017,-1.422565694139791,-0.881309884911225
340500,马鞍山市,安徽省,中部,2018,-1.455644137075595,-0.901794629769539
340500,马鞍山市,安徽省,中部,2019,-0.7594751104141967,-0.47067261725232856
340500,马鞍山市,安徽省,中部,2020,-0.5459290016023045,-0.33842825608372934
340500,马鞍山市,安徽省,中部,2021,-1.1686608513586771,-0.7240722563821111
340500,马鞍山市,安徽省,中部,2022,0.07488311103193263,0.04602689366269933
340500,马鞍山市,安徽省,中部,2023,0.20982561817791623,0.1295937905324022
340600,淮北市,安徽省,中部,2016,0.9585502954612795,0.5932623499334245
340600,淮北市,安徽省,中部,2017,-1.523526013414281,-0.9438323677610235
340600,淮北市,安徽省,中部,2018,-0.2648601068980407,-0.1643685336596994
340600,淮北市,安徽省,中部,2019,-0.6801484074450757,-0.421547352380359
340600,淮北市,安徽省,中部,2020,-0.8511177603093126,-0.5274248744515115
340600,淮北市,安徽省,中部,2021,-0.7209344061884869,-0.44680521532365863
340600,淮北市,安徽省,中部,2022,-0.45263633556418875,-0.2806541805430046
340600,淮北市,安徽省,中部,2023,-0.0017266758844229,-0.0014158454552505903
340700,铜陵市,安徽省,中部,2016,-0.09378497063575204,-0.058425502280157186
340700,铜陵市,安徽省,中部,2017,-1.7268565650501908,-1.069750461313531
340700,铜陵市,安徽省,中部,2018,-0.8508692564343396,-0.5272709815223611
340700,铜陵市,安徽省,中部,2019,3.8496659536958133,2.3836660497009023
340700,铜陵市,安徽省,中部,2020,-1.4822509417813092,-0.9182716328421836
340700,铜陵市,安徽省,中部,2021,-1.7076531129137362,-1.057858190018369
340700,铜陵市,安徽省,中部,2022,-0.18495005207599446,-0.11488201194462545
340700,铜陵市,安徽省,中部,2023,0.17831534421104595,0.11008017787900111
340800,安庆市,安徽省,中部,2016,-0.5931456628124124,-0.36766848543272307
340800,安庆市,安徽省,中部,2017,-0.5259545205510994,-0.32605850371040107
340800,安庆市,安徽省,中部,2018,-1.1203173647942177,-0.6941342091240772
340800,安庆市,安徽省,中部,2019,-2.15740386959271,-1.3363788422232608
340800,安庆市,安徽省,中部,2020,-0.18622529143401712,-0.11567173934905835
340800,安庆市,安徽省,中部,2021,-0.2231241621227395,-0.13852239024230983
340800,安庆市,安徽省,中部,2022,0.24348221359004432,0.15043657237539787
340800,安庆市,安徽省,中部,2023,0.26451862340953636,0.16346395364372213
341000,黄山市,安徽省,中部,2016,-0.6491429805204845,-0.4023463802848473
341000,黄山市,安徽省,中部,2017,0.1272791963098951,0.07847462527378322
341000,黄山市,安徽省,中部,2018,-0.8813025947801604,-0.546117671870234
341000,黄山市,安徽省,中部,2019,-1.9657003777110877,-1.217661128476453
341000,黄山市,安徽省,中部,2020,-0.03138973703284703,-0.019785520246814806
341000,黄山市,安徽省,中部,2021,-0.8926020068046592,-0.5531151467157106
341000,黄山市,安徽省,中部,2022,0.18028362136704984,0.11129908819559119
341000,黄山市,安徽省,中部,2023,0.35892218930147846,0.22192598478480374
341100,滁州市,安徽省,中部,2016,-0.8003301352805677,-0.49597322654013215
341100,滁州市,安徽省,中部,2017,-1.5918011087445674,-0.9861136175384774
341100,滁州市,安徽省,中部,2018,-1.813161592145406,-1.1231972472903204
341100,滁州市,安徽省,中部,2019,-6.680971408793948,-4.137723726253131
341100,滁州市,安徽省,中部,2020,-0.504584330320003,-0.31282441964824564
341100,滁州市,安徽省,中部,2021,-1.3561918930751407,-0.8402060644344101
341100,滁州市,安徽省,中部,2022,-0.6792745034161147,-0.4210061630293772
341100,滁州市,安徽省,中部,2023,-0.31649881101967725,-0.1963472359462186
341200,阜阳市,安徽省,中部,2016,-1.4805144061652014,-0.9171962349130133
341200,阜阳市,安徽省,中部,2017,-1.4697373967929384,-0.9105222724246668
341200,阜阳市,安徽省,中部,2018,-1.4572101346696342,-0.9027644172902177
341200,阜阳市,安徽省,中部,2019,-5.735026533346676,-3.5519210794606826
341200,阜阳市,安徽省,中部,2020,0.2711261022948511,0.1675558185294137
341200,阜阳市,安徽省,中部,2021,-0.422252281135213,-0.2618380106299704
341200,阜阳市,安徽省,中部,2022,0.06900033939277321,0.042383823874868734
341200,阜阳市,安徽省,中部,2023,0.37413992638979565,0.23134999129502742
341300,宿州市,安徽省,中部,2016,-0.7981487385446457,-0.49462233600224187
341300,宿州市,安徽省,中部,2017,-0.8142926382841754,-0.5046198944672601
341300,宿州市,安徽省,中部,2018,-1.3754281728829953,-0.8521186651771895
341300,宿州市,安徽省,中部,2019,-2.6189639730939014,-1.622212760565436
341300,宿州市,安徽省,中部,2020,-0.669276722410641,-0.41481475935769013
341300,宿州市,安徽省,中部,2021,-0.6258688042386411,-0.38793319995933284
341300,宿州市,安徽省,中部,2022,-0.13991516022903888,-0.08699290389328765
341300,宿州市,安徽省,中部,2023,-0.18147116669631275,-0.11272761551392275
341400,巢湖市,安徽省,中部,2016,-1.764639515863525,-1.0931486033877347
341400,巢湖市,安徽省,中部,2017,-1.6581623363565587,-1.027209651555385
341400,巢湖市,安徽省,中部,2018,-1.563328818124521,-0.9684813604816583
341400,巢湖市,安徽省,中部,2019,-1.4786045176555107,-0.9160134833879561
341400,巢湖市,安徽省,中部,2020,-1.4028543434956404,-0.8691030833534306
341400,巢湖市,安徽省,中部,2021,-1.3348481570384056,-0.8269883628671314
341400,巢湖市,安徽省,中部,2022,-1.2735721645563463,-0.789041501995506
341400,巢湖市,安徽省,中部,2023,-1.2185322128540361,-0.7549564826424529
341500,六安市,安徽省,中部,2016,-0.37563561484140384,-0.23296934480349551
341500,六安市,安徽省,中部,2017,-0.31593032433003615,-0.19599518476850009
341500,六安市,安徽省,中部,2018,-1.0445996302219192,-0.6472438982054755
341500,六安市,安徽省,中部,2019,-2.7086077181636536,-1.6777271404128011
341500,六安市,安徽省,中部,2020,-0.6054394496626764,-0.37528175451733187
341500,六安市,安徽省,中部,2021,-1.6004606899872966,-0.9914763038257797
341500,六安市,安徽省,中部,2022,-0.08280004286963753,-0.05162278054949495
341500,六安市,安徽省,中部,2023,-0.24490807746000387,-0.15201268507163407
341600,亳州市,安徽省,中部,2016,-0.9462308462810679,-0.5863262956157278
341600,亳州市,安徽省,中部,2017,-1.203868869247072,-0.7458757996991416
341600,亳州市,安徽省,中部,2018,-1.0533524865244415,-0.652664347665162
341600,亳州市,安徽省,中部,2019,-4.077663236957653,-2.5255528090450503
341600,亳州市,安徽省,中部,2020,0.10913876104064654,0.06724065670910524
341600,亳州市,安徽省,中部,2021,-0.9191339857389679,-0.5695458118504105
341600,亳州市,安徽省,中部,2022,-0.3632870015687012,-0.225322122933463
341600,亳州市,安徽省,中部,2023,-0.2717509499258082,-0.16863587966375576
341700,池州市,安徽省,中部,2016,0.1669921870069512,0.10306799817131009
341700,池州市,安徽省,中部,2017,0.022068456174682526,0.013319951209865753
341700,池州市,安徽省,中部,2018,-0.4312869503349416,-0.26743298055630227
341700,池州市,安徽省,中部,2019,-1.9860529600188754,-1.230265030558301
341700,池州市,安徽省,中部,2020,-0.626801140385388,-0.3885105750227649
341700,池州市,安徽省,中部,2021,-1.6269727397233225,-1.0078946272507188
341700,池州市,安徽省,中部,2022,-0.28351751682531845,-0.1759226531452806
341700,池州市,安徽省,中部,2023,0.20052115133054144,0.12383174091655376
341800,宣城市,安徽省,中部,2016,-0.3940255852306089,-0.24435784492443258
341800,宣城市,安徽省,中部,2017,-0.9245919686059985,-0.5729258193885269
341800,宣城市,安徽省,中部,2018,-1.0752568884268379,-0.6662292571476117
341800,宣城市,安徽省,中部,2019,-1.670622846090529,-1.0349261684180526
341800,宣城市,安徽省,中部,2020,0.01694843906151905,0.010149238355064753
341800,宣城市,安徽省,中部,2021,-1.23303359400439,-0.7639368658344509
341800,宣城市,安徽省,中部,2022,0.24711163857265162,0.15268419463789037
341800,宣城市,安徽省,中部,2023,0.577815897175616,0.3574819952534396
350100,福州市,福建省,东部,2016,-0.670043408213916,-0.41528955084340363
350100,福州市,福建省,东部,2017,-1.3436807545580716,-0.8324581942911097
350100,福州市,福建省,东部,2018,-1.0207437242167963,-0.6324704655857097
350100,福州市,福建省,东部,2019,-2.0744574013915975,-1.2850119371577597
350100,福州市,福建省,东部,2020,0.11619429856588254,0.07160999435668476
350100,福州市,福建省,东部,2021,-1.1273211367288865,-0.6984714894914132
350100,福州市,福建省,东部,2022,-0.34676876928459377,-0.21509274863954625
350100,福州市,福建省,东部,2023,-0.188945082925555,-0.1173560457984306
350200,厦门市,福建省,东部,2016,-0.45846243714955404,-0.2842621558254701
350200,厦门市,福建省,东部,2017,-1.282027715889707,-0.7942778370925487
350200,厦门市,福建省,东部,2018,-0.7931826782040738,-0.491546965156491
350200,厦门市,福建省,东部,2019,-1.8962759322123968,-1.1746681116730142
350200,厦门市,福建省,东部,2020,1.2337080507623623,0.7636614350435674
350200,厦门市,福建省,东部,2021,-0.6175114529755983,-0.38275767798428134
350200,厦门市,福建省,东部,2022,-0.5841591259529084,-0.3621033227954117
350200,厦门市,福建省,东部,2023,0.2681327504049684,0.16570210220260836
350300,莆田市,福建省,东部,2016,-0.5163816102544636,-0.320130213030012
350300,莆田市,福建省,东部,2017,-1.47851829758473,-0.9159600892135374
350300,莆田市,福建省,东部,2018,-0.9558292774632584,-0.5922703908135836
350300,莆田市,福建省,东部,2019,-1.3791748302811064,-0.854438886870235
350300,莆田市,福建省,东部,2020,0.8082611726770047,0.5001916349305915
350300,莆田市,福建省,东部,2021,-0.668333607856824,-0.41423070946620655
350300,莆田市,福建省,东部,2022,-0.5783034735848422,-0.3584770473697029
350300,莆田市,福建省,东部,2023,0.45966462308339295,0.2843135359894702
350400,三明市,福建省,东部,2016,-0.17942356237939017,-0.11145957964886272
350400,三明市,福建省,东部,2017,-1.4228791723816332,-0.881504015022344
350400,三明市,福建省,东部,2018,-1.158559084057177,-0.7178164563073951
350400,三明市,福建省,东部,2019,-0.9463599040579829,-0.5864062182298972
350400,三明市,福建省,东部,2020,-0.4366910758129236,-0.27077963540984595
350400,三明市,福建省,东部,2021,-0.7311047818675124,-0.45310350304241137
350400,三明市,福建省,东部,2022,-0.0053039416281908626,-0.0036311666598698115
350400,三明市,福建省,东部,2023,0.8900016455607755,0.5508116938877674
350500,泉州市,福建省,东部,2016,-0.3960766428033924,-0.24562801931413172
350500,泉州市,福建省,东部,2017,-1.1616709128694753,-0.7197435427602368
350500,泉州市,福建省,东部,2018,-1.2789954330371986,-0.7924000116854574
350500,泉州市,福建省,东部,2019,-1.564570340091674,-0.9692502074549719
350500,泉州市,福建省,东部,2020,0.3936303780294641,0.24341999500671244
350500,泉州市,福建省,东部,2021,-1.0692029509437027,-0.6624801881551298
350500,泉州市,福建省,东部,2022,-0.42814672883895327,-0.26548831114520716
350500,泉州市,福建省,东部,2023,0.30672151047811447,0.18959926405001432
350600,漳州市,福建省,东部,2016,-1.0040897177303243,-0.622157009344551
350600,漳州市,福建省,东部,2017,-1.508374929005132,-0.9344496377742908
350600,漳州市,福建省,东部,2018,-1.4070814461802643,-0.8717208341391148
350600,漳州市,福建省,东部,2019,-1.8243971487069217,-1.130155177866148
350600,漳州市,福建省,东部,2020,1.2957600681705723,0.8020888709122305
350600,漳州市,福建省,东部,2021,-1.1584990024906392,-0.7177792491279762
350600,漳州市,福建省,东部,2022,-1.2891017344130584,-0.7986586196116978
350600,漳州市,福建省,东部,2023,0.4259894605703952,0.26345925595338204
350700,南平市,福建省,东部,2016,0.013108736426790668,0.007771395814022092
350700,南平市,福建省,东部,2017,-0.7462411697331973,-0.46247713178626687
350700,南平市,福建省,东部,2018,-0.639299095293913,-0.3962502808501736
350700,南平市,福建省,东部,2019,-0.7134259912835299,-0.44215542077568354
350700,南平市,福建省,东部,2020,0.6549102377196194,0.4052248076684247
350700,南平市,福建省,东部,2021,0.0690246073919257,0.042398852507619836
350700,南平市,福建省,东部,2022,0.24278012801204454,0.15000178637407555
350700,南平市,福建省,东部,2023,0.3214068801214208,0.19869358722831443
350800,龙岩市,福建省,东部,2016,-0.5663301166842952,-0.3510622134344647
350800,龙岩市,福建省,东部,2017,-1.5619418910983238,-0.9676224673855145
350800,龙岩市,福建省,东部,2018,-1.4718864398103324,-0.9118531270234244
350800,龙岩市,福建省,东部,2019,-1.1482893782087673,-0.7114566556214053
350800,龙岩市,福建省,东部,2020,-0.6114985312457536,-0.37903400913662955
350800,龙岩市,福建省,东部,2021,-0.46719816915447854,-0.28967200058807807
350800,龙岩市,福建省,东部,2022,-0.6920643361278161,-0.4289266222961021
350800,龙岩市,福建省,东部,2023,0.15966920314929167,0.0985330369514959
350900,宁德市,福建省,东部,2016,0.12594737116221827,0.07764985554689514
350900,宁德市,福建省,东部,2017,-1.0018533179387061,-0.6207720566361845
350900,宁德市,福建省,东部,2018,-0.6215604116910715,-0.38526510816741544
350900,宁德市,福建省,东部,2019,-3.065441739751383,-1.898706522760898
